Case ID,Activity,Start Date,End Date,Agent Position,Customer ID,Product,Service Type,Resource
Case 2035,Call Outbound,28.3.10 14:46,28.3.10 14:54,FL,Customer 1703,iPhone,Product Assistance,Jochem
Case 2035,Call Outbound,28.3.10 16:35,28.3.10 16:42,FL,Customer 1703,iPhone,Product Assistance,Jochem
Case 2040,Handle Case,27.3.10 10:29,27.3.10 10:39,FL,Customer 1707,MacBook Pro,Product Assistance,Mariska
Case 2061,Inbound Call,6.3.10 13:38,6.3.10 13:41,FL,Customer 1726,MacBook Pro,Referred to Servicer,Anne
Case 2061,Inbound Call,7.3.10 11:39,7.3.10 11:39,FL,Customer 1726,MacBook Pro,Referred to Servicer,Erik
Case 2061,Call Outbound,12.3.10 10:14,12.3.10 10:18,FL,Customer 1726,MacBook Pro,Referred to Servicer,Erik
Case 2061,Call Outbound,12.3.10 10:19,12.3.10 10:19,FL,Customer 1726,MacBook Pro,Referred to Servicer,Erik
Case 2061,Call Outbound,12.3.10 10:20,12.3.10 10:20,FL,Customer 1726,MacBook Pro,Referred to Servicer,Erik
Case 2061,Handle Case,13.3.10 7:17,13.3.10 7:19,BL,Customer 1726,MacBook Pro,Referred to Servicer,Mathias
Case 2065,Inbound Call,19.3.10 9:50,19.3.10 9:51,FL,Customer 1730,MacBook Pro,Product Assistance,Wil
Case 2065,Handle Case,26.3.10 13:32,26.3.10 13:33,FL,Customer 1730,MacBook Pro,Product Assistance,Wil
Case 2073,Inbound Call,7.3.10 14:17,7.3.10 14:24,FL,Customer 1738,iPhone,Referred to Servicer,Patrick
Case 2073,Handle Case,7.3.10 14:32,7.3.10 14:32,FL,Customer 1738,iPhone,Referred to Servicer,Patrick
Case 2073,Inbound Call,21.3.10 12:22,21.3.10 12:37,FL,Customer 1738,iPhone,Referred to Servicer,Michael
Case 2076,Handle Email,11.3.10 12:27,11.3.10 12:28,FL,Customer 1740,iPhone,Referred to Servicer,Mary
Case 2076,Handle Case,11.3.10 12:28,11.3.10 12:28,FL,Customer 1740,iPhone,Referred to Servicer,Mary
Case 2108,Inbound Call,11.3.10 11:35,11.3.10 11:37,FL,Customer 1769,MacBook Pro,Product Assistance,Maja
Case 2108,Handle Case,8.4.10 12:16,8.4.10 12:17,FL,Customer 1769,MacBook Pro,Product Assistance,Maja
Case 2108,Handle Case,10.4.10 13:00,10.4.10 13:01,FL,Customer 1769,MacBook Pro,Product Assistance,Maja
Case 2110,Inbound Call,6.3.10 16:10,6.3.10 16:12,FL,Customer 1771,iPhone,Product Assistance,Steffi
Case 2110,Inbound Call,12.3.10 11:25,12.3.10 11:37,FL,Customer 1771,iPhone,Product Assistance,Erik
Case 2110,Handle Case,12.3.10 11:38,12.3.10 11:39,FL,Customer 1771,iPhone,Product Assistance,David
Case 2110,Call Outbound,13.3.10 13:29,13.3.10 13:31,FL,Customer 1771,iPhone,Product Assistance,Samuil
Case 2110,Handle Case,14.3.10 9:54,14.3.10 9:55,FL,Customer 1771,iPhone,Product Assistance,Samuil
Case 2110,Handle Email,18.3.10 11:38,18.3.10 11:46,FL,Customer 1771,iPhone,Product Assistance,Samuil
Case 2110,Handle Email,18.3.10 13:28,18.3.10 13:31,FL,Customer 1771,iPhone,Product Assistance,Samuil
Case 2110,Handle Case,18.3.10 14:06,18.3.10 14:06,FL,Customer 1771,iPhone,Product Assistance,David
Case 2110,Call Outbound,22.4.10 14:02,22.4.10 14:05,FL,Customer 1771,iPhone,Product Assistance,Jochem
Case 2111,Inbound Call,21.3.10 16:45,21.3.10 16:51,BL,Customer 1772,MacBook Pro,Product Assistance,Steve
Case 2111,Handle Case,28.3.10 14:29,28.3.10 14:30,BL,Customer 1772,MacBook Pro,Product Assistance,Steve
Case 2111,Handle Case,28.3.10 14:30,28.3.10 14:30,BL,Customer 1772,MacBook Pro,Product Assistance,Steve
Case 2118,Inbound Call,14.3.10 15:58,14.3.10 16:04,BL,Customer 1778,iPhone,Product Assistance,Steve
Case 2118,Handle Case,22.3.10 13:42,22.3.10 13:43,BL,Customer 1778,iPhone,Product Assistance,Steve
Case 2120,Inbound Call,13.3.10 12:50,13.3.10 12:52,FL,Customer 1780,MacBook Pro,Referred to Servicer,Irena
Case 2120,Handle Case,13.3.10 13:00,13.3.10 13:00,FL,Customer 1780,MacBook Pro,Referred to Servicer,Irena
Case 2120,Inbound Call,13.3.10 16:34,13.3.10 16:40,FL,Customer 1780,MacBook Pro,Referred to Servicer,Mary
Case 2126,Inbound Call,20.3.10 13:48,20.3.10 13:52,FL,Customer 1786,MacBook Pro,Referred to Servicer,Nancy
Case 2126,Inbound Call,20.3.10 16:43,20.3.10 16:45,FL,Customer 1786,MacBook Pro,Referred to Servicer,Nancy
Case 2126,Handle Case,21.3.10 9:11,21.3.10 9:14,BL,Customer 1786,MacBook Pro,Referred to Servicer,Mathias
Case 2130,Inbound Call,2.3.10 12:12,2.3.10 12:14,FL,Customer 1789,MacBook Pro,Referred to Servicer,Irena
Case 2130,Handle Case,4.3.10 9:59,4.3.10 10:00,BL,Customer 1789,MacBook Pro,Referred to Servicer,Mathias
Case 2136,Handle Case,20.3.10 10:56,20.3.10 11:21,FL,Customer 1794,iPhone,Referred to Servicer,Samuil
Case 2136,Handle Case,20.3.10 11:26,20.3.10 11:26,FL,Customer 1794,iPhone,Referred to Servicer,Samuil
Case 2137,Inbound Call,29.3.10 15:22,29.3.10 15:23,FL,Customer 1795,MacBook Pro,Product Assistance,Jochem
Case 2137,Inbound Call,12.4.10 11:18,12.4.10 11:23,FL,Customer 1795,MacBook Pro,Product Assistance,Johan
Case 2137,Handle Case,12.4.10 11:23,12.4.10 11:31,FL,Customer 1795,MacBook Pro,Product Assistance,Johan
Case 2137,Handle Case,12.4.10 11:51,12.4.10 11:51,FL,Customer 1795,MacBook Pro,Product Assistance,David
Case 2137,Call Outbound,15.4.10 12:21,15.4.10 12:23,FL,Customer 1795,MacBook Pro,Product Assistance,Johan
Case 2137,Inbound Call,15.4.10 15:41,15.4.10 15:42,FL,Customer 1795,MacBook Pro,Product Assistance,Monique
Case 2142,Inbound Call,5.3.10 13:41,5.3.10 13:42,FL,Customer 3,iPhone,Product Assistance,Rachel
Case 2142,Handle Case,12.3.10 12:14,12.3.10 12:14,FL,Customer 3,iPhone,Product Assistance,Rachel
Case 2145,Inbound Call,5.3.10 13:43,5.3.10 13:45,FL,Customer 1802,iPhone,Product Assistance,Rachel
Case 2145,Email Outbound,5.3.10 13:46,5.3.10 13:47,FL,Customer 1802,iPhone,Product Assistance,Rachel
Case 2145,Handle Case,12.3.10 12:14,12.3.10 12:14,FL,Customer 1802,iPhone,Product Assistance,Rachel
Case 2148,Inbound Email,11.3.10 19:55,12.3.10 15:51,FL,Customer 1804,MacBook Pro,Product Assistance,Mary
Case 2148,Email Outbound,12.3.10 16:05,12.3.10 16:06,FL,Customer 1804,MacBook Pro,Product Assistance,Mary
Case 2148,Handle Email,12.3.10 16:06,12.3.10 16:06,FL,Customer 1804,MacBook Pro,Product Assistance,Mary
Case 2148,Handle Case,13.3.10 8:24,13.3.10 8:28,FL,Customer 1804,MacBook Pro,Product Assistance,Mary
Case 2148,Handle Case,13.3.10 8:30,13.3.10 8:30,FL,Customer 1804,MacBook Pro,Product Assistance,Mary
Case 2164,Inbound Call,11.3.10 9:57,11.3.10 10:01,FL,Customer 1817,iPhone,Referred to Servicer,Henk
Case 2164,Handle Case,15.3.10 12:51,15.3.10 12:53,FL,Customer 1817,iPhone,Referred to Servicer,Harold
Case 2164,Handle Case,18.3.10 14:39,18.3.10 14:40,FL,Customer 1817,iPhone,Referred to Servicer,David
Case 2164,Call Outbound,8.4.10 14:26,8.4.10 14:29,FL,Customer 1817,iPhone,Referred to Servicer,Karen
Case 2164,Call Outbound,15.4.10 11:20,15.4.10 11:22,FL,Customer 1817,iPhone,Referred to Servicer,Karen
Case 2164,Call Outbound,16.4.10 10:52,16.4.10 10:56,FL,Customer 1817,iPhone,Referred to Servicer,Karen
Case 2164,Call Outbound,22.4.10 15:28,22.4.10 15:31,FL,Customer 1817,iPhone,Referred to Servicer,Karen
Case 2164,Call Outbound,23.4.10 12:53,23.4.10 12:56,FL,Customer 1817,iPhone,Referred to Servicer,Karen
Case 2164,Inbound Call,23.4.10 13:48,23.4.10 13:49,FL,Customer 1817,iPhone,Referred to Servicer,Nancy
Case 2166,Inbound Call,21.3.10 11:10,21.3.10 11:11,FL,Customer 1818,iPhone,Product Assistance,Mary
Case 2166,Handle Case,21.3.10 14:48,21.3.10 14:50,FL,Customer 1818,iPhone,Product Assistance,Mary
Case 2170,Inbound Call,5.3.10 8:46,5.3.10 8:54,FL,Customer 1822,MacBook Pro,Referred to Servicer,Richard
Case 2170,Inbound Call,5.3.10 16:24,5.3.10 16:41,FL,Customer 1822,MacBook Pro,Referred to Servicer,Steffi
Case 2170,Handle Case,6.3.10 6:51,6.3.10 6:52,BL,Customer 1822,MacBook Pro,Referred to Servicer,Mathias
Case 2173,Inbound Call,26.3.10 14:22,26.3.10 14:23,FL,Customer 1825,MacBook Pro,Referred to Servicer,Wil
Case 2173,Inbound Call,26.3.10 14:45,26.3.10 14:56,FL,Customer 1825,MacBook Pro,Referred to Servicer,Michael
Case 2173,Handle Case,27.3.10 7:42,27.3.10 7:48,BL,Customer 1825,MacBook Pro,Referred to Servicer,Mathias
Case 2178,Inbound Call,21.3.10 17:00,21.3.10 17:04,FL,Customer 1830,MacBook Pro,Referred to Servicer,Karen
Case 2178,Inbound Call,21.3.10 18:00,21.3.10 18:10,FL,Customer 1830,MacBook Pro,Referred to Servicer,Monique
Case 2178,Handle Case,21.3.10 18:13,21.3.10 18:14,FL,Customer 1830,MacBook Pro,Referred to Servicer,Monique
Case 2178,Handle Case,22.3.10 8:46,22.3.10 8:53,BL,Customer 1830,MacBook Pro,Referred to Servicer,Mathias
Case 2178,Inbound Call,25.3.10 17:50,25.3.10 17:51,FL,Customer 1830,MacBook Pro,Referred to Servicer,Monique
Case 2179,Inbound Call,12.3.10 17:04,12.3.10 17:38,FL,Customer 1831,MacBook Pro,Product Assistance,Ton
Case 2179,Call Outbound,18.3.10 9:31,18.3.10 9:46,FL,Customer 1831,MacBook Pro,Product Assistance,Ton
Case 2179,Handle Case,18.3.10 9:46,18.3.10 9:47,FL,Customer 1831,MacBook Pro,Product Assistance,Ton
Case 2191,Inbound Call,5.3.10 11:50,5.3.10 12:04,FL,Customer 1842,MacBook Pro,Product Assistance,Kenny
Case 2191,Handle Case,6.3.10 10:51,6.3.10 11:13,FL,Customer 1842,MacBook Pro,Product Assistance,Kenny
Case 2201,Inbound Email,29.3.10 10:09,1.4.10 14:01,FL,Customer 1851,MacBook Pro,Product Assistance,Christian
Case 2201,Inbound Email,1.4.10 14:28,1.4.10 14:28,FL,Customer 1851,MacBook Pro,Product Assistance,Christian
Case 2201,Call Outbound,1.4.10 14:28,1.4.10 14:28,FL,Customer 1851,MacBook Pro,Product Assistance,Christian
Case 2201,Handle Case,1.4.10 14:28,1.4.10 14:29,FL,Customer 1851,MacBook Pro,Product Assistance,Christian
Case 2213,Inbound Call,18.3.10 14:35,18.3.10 14:39,FL,Customer 1859,MacBook Pro,Referred to Servicer,Nancy
Case 2213,Handle Case,19.3.10 7:43,19.3.10 7:44,BL,Customer 1859,MacBook Pro,Referred to Servicer,Mathias
Case 2213,Inbound Call,20.3.10 15:23,20.3.10 15:23,FL,Customer 1859,MacBook Pro,Referred to Servicer,Nancy
Case 2225,Handle Email,6.3.10 14:59,6.3.10 15:01,FL,Customer 1869,MacBook Pro,Product Assistance,Jochem
Case 2225,Handle Email,6.3.10 15:05,6.3.10 15:05,FL,Customer 1869,MacBook Pro,Product Assistance,Jochem
Case 2225,Handle Email,13.3.10 6:17,13.3.10 6:20,FL,Customer 1869,MacBook Pro,Product Assistance,Samuil
Case 2225,Handle Email,13.3.10 6:26,13.3.10 6:26,FL,Customer 1869,MacBook Pro,Product Assistance,Samuil
Case 2225,Handle Email,14.3.10 9:07,14.3.10 9:11,FL,Customer 1869,MacBook Pro,Product Assistance,Samuil
Case 2225,Handle Case,15.3.10 10:05,15.3.10 10:08,FL,Customer 1869,MacBook Pro,Product Assistance,Ashley
Case 2225,Handle Email,20.3.10 10:33,20.3.10 10:34,FL,Customer 1869,MacBook Pro,Product Assistance,Samuil
Case 2225,Call Outbound,20.3.10 10:37,20.3.10 10:38,FL,Customer 1869,MacBook Pro,Product Assistance,Samuil
Case 2234,Inbound Email,1.3.10 1:05,4.3.10 8:24,FL,Customer 1878,iPhone,Product Assistance,Samuil
Case 2234,Handle Email,4.3.10 8:25,4.3.10 11:20,FL,Customer 1878,iPhone,Product Assistance,Samuil
Case 2234,Email Outbound,4.3.10 11:21,4.3.10 11:22,FL,Customer 1878,iPhone,Product Assistance,Samuil
Case 2234,Handle Case,4.3.10 11:23,4.3.10 11:23,FL,Customer 1878,iPhone,Product Assistance,Samuil
Case 2238,Inbound Call,12.3.10 8:50,12.3.10 8:53,FL,Customer 1882,MacBook Pro,Referred to Servicer,Fred
Case 2238,Handle Case,14.3.10 7:59,14.3.10 8:00,BL,Customer 1882,MacBook Pro,Referred to Servicer,Mathias
Case 2240,Inbound Call,20.3.10 11:15,20.3.10 11:16,FL,Customer 1884,MacBook Pro,Referred to Servicer,Susi
Case 2240,Handle Case,20.3.10 11:16,20.3.10 11:17,FL,Customer 1884,MacBook Pro,Referred to Servicer,Susi
Case 2246,Handle Case,25.3.10 13:13,25.3.10 13:22,FL,Customer 1889,iPhone,Product Assistance,Samuil
Case 2246,Handle Case,25.3.10 13:27,25.3.10 13:27,FL,Customer 1889,iPhone,Product Assistance,Samuil
Case 2248,Inbound Call,13.3.10 16:42,13.3.10 16:56,BL,Customer 1891,iPhone,Product Assistance,Steve
Case 2248,Handle Case,15.3.10 14:46,15.3.10 14:46,BL,Customer 1891,iPhone,Product Assistance,Steve
Case 2252,Inbound Call,26.3.10 8:00,26.3.10 8:06,FL,Customer 1895,iPhone,Referred to Servicer,Irena
Case 2252,Handle Case,26.3.10 10:47,26.3.10 10:49,FL,Customer 1895,iPhone,Referred to Servicer,Harold
Case 2252,Inbound Call,26.3.10 12:39,26.3.10 12:42,FL,Customer 1895,iPhone,Referred to Servicer,Irena
Case 2254,Inbound Call,14.3.10 8:14,14.3.10 8:17,FL,Customer 1897,iPhone,Product Assistance,Maja
Case 2254,Inbound Call,14.3.10 12:21,14.3.10 12:30,FL,Customer 1897,iPhone,Product Assistance,Maja
Case 2254,Handle Case,14.3.10 14:41,14.3.10 14:46,FL,Customer 1897,iPhone,Product Assistance,Ross
Case 2254,Handle Case,5.4.10 12:23,5.4.10 12:26,FL,Customer 1897,iPhone,Product Assistance,Maja
Case 2254,Handle Case,5.4.10 12:26,5.4.10 12:27,FL,Customer 1897,iPhone,Product Assistance,Maja
Case 2254,Handle Case,5.4.10 12:39,5.4.10 12:40,FL,Customer 1897,iPhone,Product Assistance,Maja
Case 2258,Inbound Call,15.3.10 8:52,15.3.10 9:02,FL,Customer 1901,iPhone,Product Assistance,Richard
Case 2258,Handle Case,15.3.10 13:02,15.3.10 13:04,FL,Customer 1901,iPhone,Product Assistance,Harold
Case 2258,Handle Case,18.3.10 14:45,18.3.10 14:45,FL,Customer 1901,iPhone,Product Assistance,David
Case 2258,Call Outbound,8.4.10 15:11,8.4.10 15:13,FL,Customer 1901,iPhone,Product Assistance,Karen
Case 2261,Inbound Call,18.3.10 12:03,18.3.10 12:04,FL,Customer 1902,iPhone,Referred to Servicer,Christian
Case 2261,Handle Case,18.3.10 14:47,18.3.10 14:47,FL,Customer 1902,iPhone,Referred to Servicer,Christian
Case 2262,Inbound Call,22.3.10 7:14,22.3.10 7:30,FL,Customer 1903,MacBook Pro,Referred to Servicer,Kenny
Case 2262,Handle Case,26.3.10 6:21,26.3.10 6:25,BL,Customer 1903,MacBook Pro,Referred to Servicer,Mathias
Case 2264,Inbound Call,20.3.10 16:14,20.3.10 16:21,FL,Customer 1905,iPhone,Referred to Servicer,Clark
Case 2264,Handle Case,25.3.10 11:17,25.3.10 11:19,BL,Customer 1905,iPhone,Referred to Servicer,Mathias
Case 2264,Call Outbound,25.3.10 14:56,25.3.10 15:01,FL,Customer 1905,iPhone,Referred to Servicer,Clark
Case 2264,Inbound Call,26.3.10 8:29,26.3.10 8:35,FL,Customer 1905,iPhone,Referred to Servicer,Fred
Case 2264,Handle Case,27.3.10 9:43,27.3.10 9:51,BL,Customer 1905,iPhone,Referred to Servicer,Mathias
Case 2273,Inbound Call,5.3.10 17:24,5.3.10 17:35,FL,Customer 1913,iPhone,Product Assistance,Ton
Case 2273,Inbound Call,6.3.10 10:49,6.3.10 11:06,FL,Customer 1913,iPhone,Product Assistance,Ton
Case 2273,Handle Case,6.3.10 12:03,6.3.10 12:03,FL,Customer 1913,iPhone,Product Assistance,Ashley
Case 2273,Handle Case,6.3.10 15:10,6.3.10 15:12,FL,Customer 1913,iPhone,Product Assistance,Ton
Case 2273,Handle Case,7.3.10 7:33,7.3.10 7:34,FL,Customer 1913,iPhone,Product Assistance,Ross
Case 2273,Handle Case,18.3.10 9:19,18.3.10 9:20,FL,Customer 1913,iPhone,Product Assistance,Ross
Case 2273,Handle Case,18.3.10 13:33,18.3.10 13:55,FL,Customer 1913,iPhone,Product Assistance,Ton
Case 2273,Handle Case,18.3.10 14:49,18.3.10 14:49,FL,Customer 1913,iPhone,Product Assistance,Ross
Case 2273,Handle Case,17.4.10 13:25,17.4.10 13:26,FL,Customer 1913,iPhone,Product Assistance,Ross
Case 2287,Inbound Call,4.3.10 14:03,4.3.10 14:35,FL,Customer 1923,MacBook Pro,Product Assistance,Ton
Case 2287,Handle Case,6.3.10 10:32,6.3.10 10:34,FL,Customer 1923,MacBook Pro,Product Assistance,Harold
Case 2287,Handle Case,7.3.10 7:49,7.3.10 7:49,FL,Customer 1923,MacBook Pro,Product Assistance,David
Case 2287,Call Outbound,27.3.10 13:02,27.3.10 13:06,FL,Customer 1923,MacBook Pro,Product Assistance,Karen
Case 2321,Inbound Email,17.3.10 18:52,19.3.10 11:03,FL,Customer 1949,MacBook Pro,Product Assistance,Jochem
Case 2321,Handle Email,19.3.10 11:03,19.3.10 11:17,FL,Customer 1949,MacBook Pro,Product Assistance,Jochem
Case 2321,Email Outbound,19.3.10 11:20,19.3.10 11:23,FL,Customer 1949,MacBook Pro,Product Assistance,Jochem
Case 2321,Handle Case,19.3.10 11:23,19.3.10 11:23,FL,Customer 1949,MacBook Pro,Product Assistance,Jochem
Case 2326,Inbound Email,25.3.10 17:01,26.3.10 12:00,FL,Customer 1953,iPhone,Product Assistance,Jochem
Case 2326,Email Outbound,26.3.10 12:01,26.3.10 12:04,FL,Customer 1953,iPhone,Product Assistance,Jochem
Case 2326,Handle Email,26.3.10 12:05,26.3.10 12:05,FL,Customer 1953,iPhone,Product Assistance,Jochem
Case 2326,Handle Case,4.4.10 11:46,4.4.10 11:46,FL,Customer 1953,iPhone,Product Assistance,Jochem
Case 2342,Handle Email,25.3.10 14:38,25.3.10 14:39,FL,Customer 1967,MacBook Pro,Referred to Servicer,Mary
Case 2342,Handle Email,25.3.10 14:45,25.3.10 14:45,FL,Customer 1967,MacBook Pro,Referred to Servicer,Mary
Case 2342,Handle Case,26.3.10 9:12,26.3.10 9:22,BL,Customer 1967,MacBook Pro,Referred to Servicer,Mathias
Case 2342,Inbound Call,27.3.10 11:46,27.3.10 11:53,FL,Customer 1967,MacBook Pro,Referred to Servicer,Michael
Case 2343,Inbound Call,15.3.10 14:59,15.3.10 15:00,FL,Customer 1968,MacBook Pro,Referred to Servicer,Karen
Case 2343,Handle Case,18.3.10 8:02,18.3.10 8:04,BL,Customer 1968,MacBook Pro,Referred to Servicer,Mathias
Case 2343,Inbound Call,18.3.10 11:13,18.3.10 11:16,FL,Customer 1968,MacBook Pro,Referred to Servicer,Erik
Case 2343,Inbound Call,27.3.10 11:09,27.3.10 11:11,FL,Customer 1968,MacBook Pro,Referred to Servicer,Ton
Case 2343,Inbound Call,27.3.10 14:59,27.3.10 14:59,FL,Customer 1968,MacBook Pro,Referred to Servicer,Ton
Case 2343,Inbound Call,27.3.10 14:59,27.3.10 15:10,FL,Customer 1968,MacBook Pro,Referred to Servicer,Ton
Case 2343,Inbound Call,28.3.10 15:49,28.3.10 15:57,FL,Customer 1968,MacBook Pro,Referred to Servicer,Michael
Case 2344,Inbound Call,9.3.10 7:25,9.3.10 7:35,FL,Customer 1969,iPhone,Product Assistance,Samuil
Case 2344,Inbound Call,9.3.10 9:37,9.3.10 9:43,FL,Customer 1969,iPhone,Product Assistance,Harold
Case 2344,Handle Case,15.3.10 10:03,15.3.10 10:09,BL,Customer 1969,iPhone,Product Assistance,Mathias
Case 2344,Handle Case,15.3.10 10:46,15.3.10 10:49,FL,Customer 1969,iPhone,Product Assistance,Harold
Case 2344,Handle Case,15.3.10 13:05,15.3.10 13:06,FL,Customer 1969,iPhone,Product Assistance,Harold
Case 2368,Inbound Call,5.3.10 14:54,5.3.10 14:56,FL,Customer 1988,iPhone,Referred to Servicer,Michael
Case 2368,Call Outbound,6.3.10 15:05,6.3.10 15:07,FL,Customer 1988,iPhone,Referred to Servicer,Michael
Case 2368,Call Outbound,8.3.10 12:41,8.3.10 12:44,FL,Customer 1988,iPhone,Referred to Servicer,Michael
Case 2368,Handle Case,11.3.10 16:36,11.3.10 16:40,FL,Customer 1988,iPhone,Referred to Servicer,Michael
Case 2368,Inbound Call,20.3.10 16:13,20.3.10 16:19,FL,Customer 1988,iPhone,Referred to Servicer,Jochem
Case 2368,Email Outbound,20.3.10 16:20,20.3.10 16:21,FL,Customer 1988,iPhone,Referred to Servicer,Jochem
Case 2368,Call Outbound,21.3.10 14:43,21.3.10 14:46,FL,Customer 1988,iPhone,Referred to Servicer,Jochem
Case 2368,Handle Case,22.3.10 13:35,22.3.10 13:35,FL,Customer 1988,iPhone,Referred to Servicer,Jochem
Case 2369,Handle Case,26.3.10 9:36,26.3.10 9:46,FL,Customer 1989,MacBook Pro,Referred to Servicer,Mariska
Case 2393,Inbound Call,7.3.10 16:02,7.3.10 16:03,FL,Customer 2010,iPhone,Product Assistance,Wil
Case 2393,Call Outbound,11.3.10 14:23,11.3.10 14:25,FL,Customer 2010,iPhone,Product Assistance,Wil
Case 2393,Handle Case,14.3.10 11:45,14.3.10 11:45,FL,Customer 2010,iPhone,Product Assistance,Wil
Case 2393,Inbound Call,16.3.10 9:12,16.3.10 9:13,FL,Customer 2010,iPhone,Product Assistance,Karen
Case 2394,Inbound Call,7.3.10 16:02,7.3.10 16:03,FL,Customer 2011,MacBook Pro,Referred to Servicer,Jochem
Case 2394,Inbound Call,3.4.10 14:45,3.4.10 14:49,BL,Customer 2011,MacBook Pro,Referred to Servicer,Steve
Case 2394,Handle Case,4.4.10 7:17,4.4.10 7:19,BL,Customer 2011,MacBook Pro,Referred to Servicer,Mathias
Case 2394,Inbound Call,25.4.10 9:05,25.4.10 9:07,FL,Customer 2011,MacBook Pro,Referred to Servicer,Wil
Case 2394,Handle Case,25.4.10 10:29,25.4.10 10:38,BL,Customer 2011,MacBook Pro,Referred to Servicer,Melanie
Case 2396,Inbound Call,20.3.10 17:34,20.3.10 17:37,FL,Customer 2012,MacBook Pro,Referred to Servicer,Jochem
Case 2396,Handle Case,21.3.10 9:14,21.3.10 9:16,BL,Customer 2012,MacBook Pro,Referred to Servicer,Mathias
Case 2396,Inbound Call,21.3.10 16:00,21.3.10 16:01,FL,Customer 2012,MacBook Pro,Referred to Servicer,Karen
Case 2396,Inbound Call,22.3.10 7:26,22.3.10 7:28,FL,Customer 2012,MacBook Pro,Referred to Servicer,Susi
Case 2396,Inbound Call,29.3.10 16:46,29.3.10 16:48,FL,Customer 2012,MacBook Pro,Referred to Servicer,Ton
Case 2396,Handle Case,29.3.10 17:02,29.3.10 17:03,FL,Customer 2012,MacBook Pro,Referred to Servicer,Ton
Case 2421,Inbound Call,19.3.10 15:23,19.3.10 15:24,FL,Customer 2033,iPhone,Referred to Servicer,Monique
Case 2421,Inbound Call,19.3.10 15:40,19.3.10 15:42,FL,Customer 2033,iPhone,Referred to Servicer,Monique
Case 2421,Handle Case,25.3.10 12:29,25.3.10 12:30,FL,Customer 2033,iPhone,Referred to Servicer,Monique
Case 2422,Inbound Call,14.3.10 16:09,14.3.10 16:13,FL,Customer 2034,iPhone,Product Assistance,Anne
Case 2422,Call Outbound,15.3.10 11:37,15.3.10 11:40,FL,Customer 2034,iPhone,Product Assistance,Anne
Case 2422,Handle Case,15.3.10 12:38,15.3.10 12:39,FL,Customer 2034,iPhone,Product Assistance,Maja
Case 2422,Handle Case,5.4.10 12:20,5.4.10 12:20,FL,Customer 2034,iPhone,Product Assistance,Maja
Case 2424,Inbound Call,4.3.10 10:19,4.3.10 10:22,FL,Customer 2036,iPhone,Product Assistance,Christian
Case 2424,Inbound Call,5.3.10 11:00,5.3.10 11:02,FL,Customer 2036,iPhone,Product Assistance,Irena
Case 2424,Handle Case,5.3.10 11:54,5.3.10 11:58,BL,Customer 2036,iPhone,Product Assistance,Stephanie
Case 2424,Handle Case,6.3.10 12:51,6.3.10 12:52,BL,Customer 2036,iPhone,Product Assistance,Megan
Case 2424,Handle Case,7.3.10 12:32,7.3.10 12:32,BL,Customer 2036,iPhone,Product Assistance,Stephanie
Case 2427,Inbound Call,12.3.10 9:42,12.3.10 9:51,FL,Customer 2038,MacBook Pro,Referred to Servicer,Kenny
Case 2427,Handle Case,13.3.10 7:13,13.3.10 7:16,BL,Customer 2038,MacBook Pro,Referred to Servicer,Mathias
Case 2428,Handle Email,11.3.10 13:13,11.3.10 13:15,FL,Customer 2039,iPhone,Referred to Servicer,Samuil
Case 2428,Handle Email,11.3.10 13:21,11.3.10 13:21,FL,Customer 2039,iPhone,Referred to Servicer,Samuil
Case 2428,Call Outbound,12.3.10 12:07,12.3.10 12:08,FL,Customer 2039,iPhone,Referred to Servicer,Samuil
Case 2428,Inbound Call,12.3.10 13:44,12.3.10 13:50,FL,Customer 2039,iPhone,Referred to Servicer,Wil
Case 2428,Call Outbound,12.3.10 13:57,12.3.10 14:05,FL,Customer 2039,iPhone,Referred to Servicer,Samuil
Case 2428,Inbound Call,12.3.10 14:06,12.3.10 14:46,FL,Customer 2039,iPhone,Referred to Servicer,Wil
Case 2428,Handle Case,13.3.10 11:58,13.3.10 14:30,BL,Customer 2039,iPhone,Referred to Servicer,Marianne
Case 2428,Handle Case,13.3.10 14:31,13.3.10 14:31,BL,Customer 2039,iPhone,Referred to Servicer,Marianne
Case 2428,Handle Case,14.3.10 9:50,14.3.10 9:54,FL,Customer 2039,iPhone,Referred to Servicer,Ton
Case 2428,Call Outbound,14.3.10 9:58,14.3.10 10:07,FL,Customer 2039,iPhone,Referred to Servicer,Samuil
Case 2430,Inbound Call,5.3.10 11:31,5.3.10 12:01,FL,Customer 2040,iPhone,Referred to Servicer,Ton
Case 2430,Inbound Call,5.3.10 12:29,5.3.10 12:40,FL,Customer 2040,iPhone,Referred to Servicer,Ton
Case 2430,Inbound Call,5.3.10 17:53,5.3.10 17:58,FL,Customer 2040,iPhone,Referred to Servicer,Nancy
Case 2430,Handle Case,6.3.10 16:09,6.3.10 16:14,FL,Customer 2040,iPhone,Referred to Servicer,Nancy
Case 2454,Inbound Call,7.3.10 17:00,7.3.10 17:16,BL,Customer 2061,MacBook Pro,Referred to Servicer,Steve
Case 2454,Handle Case,8.3.10 6:34,8.3.10 6:37,FL,Customer 2061,MacBook Pro,Referred to Servicer,Helen
Case 2454,Inbound Call,13.3.10 11:52,13.3.10 11:53,FL,Customer 2061,MacBook Pro,Referred to Servicer,Henk
