Case ID,Activity,Start Date,End Date,Agent Position,Customer ID,Product,Service Type,Resource
Case 2208,Inbound Call,15.3.10 10:02,15.3.10 10:05,FL,Customer 1856,iPhone,Product Assistance,Irena
Case 2209,Inbound Call,22.3.10 7:34,22.3.10 7:41,FL,Customer 1857,iPhone,Product Assistance,Johan
Case 2210,Inbound Call,26.3.10 15:51,26.3.10 15:52,FL,Customer 3,MacBook Pro,Product Assistance,Barbara
Case 2211,Inbound Call,14.3.10 11:07,14.3.10 11:08,FL,Customer 1858,MacBook Pro,Referred to Servicer,Christian
Case 2212,Inbound Call,20.3.10 11:07,20.3.10 11:08,FL,Customer 3,iPhone,Product Assistance,Maja
Case 2214,Inbound Call,6.3.10 14:51,6.3.10 14:53,FL,Customer 1860,iPhone,Referred to Servicer,Wil
Case 2215,Inbound Call,28.3.10 7:05,28.3.10 7:11,FL,Customer 1861,iPhone,Product Assistance,Helen
Case 2216,Inbound Call,11.3.10 9:24,11.3.10 9:25,FL,Customer 3,iPhone,Product Assistance,Jochem
Case 2217,Inbound Call,21.3.10 11:43,21.3.10 11:44,FL,Customer 1862,iPhone,Product Assistance,Ton
Case 2218,Inbound Call,27.3.10 16:19,27.3.10 16:20,FL,Customer 1863,MacBook Pro,Referred to Servicer,Nancy
Case 2218,Inbound Call,27.3.10 16:56,27.3.10 17:04,FL,Customer 1863,MacBook Pro,Referred to Servicer,Steffi
Case 2219,Inbound Call,20.3.10 17:34,20.3.10 17:40,FL,Customer 1864,iPhone,Referred to Servicer,Michael
Case 2219,Inbound Call,23.4.10 12:16,23.4.10 12:19,FL,Customer 1864,iPhone,Referred to Servicer,Maja
Case 2220,Inbound Call,4.3.10 12:46,4.3.10 12:56,FL,Customer 1865,iPhone,Product Assistance,Susi
Case 2222,Inbound Call,27.3.10 8:44,27.3.10 8:53,FL,Customer 1867,MacBook Pro,Product Assistance,Kenny
Case 2223,Inbound Call,12.3.10 10:02,12.3.10 10:05,FL,Customer 1868,iPhone,Product Assistance,Wil
Case 2224,Inbound Call,19.3.10 12:22,19.3.10 12:24,FL,Customer 3,MacBook Pro,Product Assistance,Michael
Case 2226,Inbound Call,18.3.10 17:12,18.3.10 17:16,FL,Customer 1870,MacBook Pro,Referred to Servicer,Harold
Case 2227,Inbound Call,13.3.10 11:39,13.3.10 11:52,FL,Customer 1871,iPhone,Product Assistance,Susi
Case 2228,Inbound Call,21.3.10 11:49,21.3.10 11:51,FL,Customer 1872,iPhone,Product Assistance,Karen
Case 2229,Inbound Call,12.3.10 17:44,12.3.10 17:45,FL,Customer 1873,iPhone,Product Assistance,Monique
Case 2230,Inbound Call,29.3.10 10:04,29.3.10 10:06,FL,Customer 1874,MacBook Pro,Referred to Servicer,Johan
Case 2231,Inbound Call,21.3.10 12:30,21.3.10 12:38,FL,Customer 1875,iPhone,Product Assistance,Susi
Case 2232,Inbound Call,20.3.10 13:30,20.3.10 13:32,FL,Customer 1876,iPhone,Referred to Servicer,Wil
Case 2232,Inbound Call,20.3.10 15:53,20.3.10 15:55,FL,Customer 1876,iPhone,Referred to Servicer,Michael
Case 2233,Inbound Call,26.3.10 11:36,26.3.10 11:38,FL,Customer 1877,MacBook Pro,Product Assistance,Elena
Case 2235,Inbound Call,13.3.10 16:52,13.3.10 16:58,FL,Customer 1879,MacBook Pro,Referred to Servicer,Ton
Case 2236,Inbound Call,14.3.10 13:57,14.3.10 13:59,FL,Customer 1880,iPhone,Referred to Servicer,Barbara
Case 2242,Inbound Call,19.3.10 11:27,19.3.10 11:32,FL,Customer 1886,iPhone,Product Assistance,Patrick
Case 2244,Inbound Call,14.3.10 15:02,14.3.10 15:04,FL,Customer 3,MacBook Pro,Product Assistance,Anne
Case 2245,Inbound Call,13.3.10 11:55,13.3.10 11:57,BL,Customer 1888,iPhone,Product Assistance,Mathias
Case 2247,Inbound Call,2.3.10 8:23,2.3.10 8:24,FL,Customer 1890,MacBook Pro,Referred to Servicer,Johan
Case 2250,Inbound Call,26.3.10 17:46,26.3.10 17:49,FL,Customer 1893,MacBook Pro,Product Assistance,Monique
Case 2251,Inbound Call,7.3.10 10:04,7.3.10 10:05,FL,Customer 1894,MacBook Pro,Referred to Servicer,Erik
Case 2251,Inbound Call,7.3.10 10:08,7.3.10 10:08,FL,Customer 1894,MacBook Pro,Referred to Servicer,Erik
Case 2251,Inbound Call,21.3.10 11:47,21.3.10 11:56,FL,Customer 1894,MacBook Pro,Referred to Servicer,Erik
Case 2253,Inbound Call,13.3.10 9:14,13.3.10 9:18,FL,Customer 1896,MacBook Pro,Referred to Servicer,Anne
Case 2253,Inbound Call,13.3.10 11:07,13.3.10 11:09,FL,Customer 1896,MacBook Pro,Referred to Servicer,Kenny
Case 2253,Inbound Call,18.3.10 13:15,18.3.10 13:20,FL,Customer 1896,MacBook Pro,Referred to Servicer,Wil
Case 2255,Inbound Call,19.3.10 8:59,19.3.10 9:01,FL,Customer 1898,iPhone,Product Assistance,Karen
Case 2256,Inbound Call,21.3.10 15:22,21.3.10 15:26,FL,Customer 1899,iPhone,Referred to Servicer,Clark
Case 2257,Inbound Call,15.3.10 6:26,15.3.10 6:30,FL,Customer 1900,iPhone,Referred to Servicer,Helen
Case 2259,Inbound Call,11.3.10 10:41,11.3.10 10:42,FL,Customer 3,MacBook Pro,Product Assistance,Karen
Case 2260,Inbound Call,13.3.10 17:35,13.3.10 17:36,FL,Customer 3,iPhone,Product Assistance,Christian
Case 2263,Inbound Call,11.3.10 8:46,11.3.10 8:51,FL,Customer 1904,iPhone,Product Assistance,Richard
Case 2265,Inbound Call,2.3.10 8:31,2.3.10 8:36,FL,Customer 1906,iPhone,Referred to Servicer,Johan
Case 2265,Inbound Call,2.3.10 8:50,2.3.10 8:55,FL,Customer 1906,iPhone,Referred to Servicer,Michael
Case 2265,Inbound Call,2.3.10 10:22,2.3.10 10:26,FL,Customer 1906,iPhone,Referred to Servicer,Irena
Case 2266,Inbound Call,12.3.10 14:35,12.3.10 14:37,FL,Customer 1907,iPhone,Product Assistance,Nancy
Case 2267,Inbound Call,27.3.10 15:30,27.3.10 15:48,FL,Customer 1908,iPhone,Product Assistance,Wil
Case 2268,Inbound Call,14.3.10 10:42,14.3.10 10:50,FL,Customer 1909,MacBook Pro,Referred to Servicer,Richard
Case 2269,Inbound Call,11.3.10 7:46,11.3.10 7:47,FL,Customer 1910,MacBook Pro,Referred to Servicer,Wil
Case 2270,Inbound Call,22.3.10 10:23,22.3.10 10:31,FL,Customer 1911,MacBook Pro,Referred to Servicer,Johan
Case 2270,Inbound Call,25.3.10 9:52,25.3.10 10:01,FL,Customer 1911,MacBook Pro,Referred to Servicer,Christian
Case 2271,Inbound Call,20.3.10 10:19,20.3.10 10:25,FL,Customer 171,iPhone,Referred to Servicer,Richard
Case 2272,Inbound Call,4.3.10 13:52,4.3.10 13:54,BL,Customer 1912,iPhone,Referred to Servicer,Steve
Case 2275,Inbound Call,21.3.10 9:17,21.3.10 9:20,FL,Customer 1915,iPhone,Product Assistance,Maja
Case 2276,Inbound Call,5.3.10 9:34,5.3.10 9:38,FL,Customer 1916,MacBook Pro,Product Assistance,Irena
Case 2277,Inbound Call,30.3.10 9:18,30.3.10 9:19,FL,Customer 3,MacBook Pro,Product Assistance,Steffi
Case 2278,Inbound Call,5.3.10 17:50,5.3.10 17:51,FL,Customer 3,MacBook Pro,Product Assistance,Ton
Case 2279,Inbound Call,21.3.10 7:46,21.3.10 7:47,FL,Customer 3,MacBook Pro,Product Assistance,Johan
Case 2280,Inbound Call,5.3.10 14:45,5.3.10 14:46,FL,Customer 1917,MacBook Pro,Referred to Servicer,Monique
Case 2281,Inbound Call,5.3.10 10:16,5.3.10 10:22,FL,Customer 1918,iPhone,Product Assistance,Susi
Case 2282,Inbound Call,27.3.10 8:57,27.3.10 9:04,FL,Customer 1919,iPhone,Product Assistance,Kenny
Case 2283,Inbound Call,28.3.10 16:00,28.3.10 16:06,FL,Customer 1920,iPhone,Referred to Servicer,Steffi
Case 2284,Inbound Call,11.3.10 15:37,11.3.10 15:40,FL,Customer 295,MacBook Pro,Referred to Servicer,Clark
Case 2284,Inbound Call,11.3.10 15:46,11.3.10 15:47,FL,Customer 295,MacBook Pro,Referred to Servicer,Mary
Case 2286,Inbound Call,6.3.10 12:11,6.3.10 12:13,FL,Customer 1922,MacBook Pro,Referred to Servicer,Johan
Case 2288,Inbound Call,11.3.10 12:22,11.3.10 12:24,FL,Customer 1924,iPhone,Product Assistance,Maja
Case 2289,Inbound Call,5.3.10 8:38,5.3.10 8:39,FL,Customer 3,MacBook Pro,Product Assistance,Henk
Case 2291,Inbound Call,18.3.10 8:55,18.3.10 8:56,FL,Customer 1926,MacBook Pro,Product Assistance,Irena
Case 2293,Inbound Call,11.3.10 14:29,11.3.10 14:34,FL,Customer 1928,MacBook Pro,Referred to Servicer,Christian
Case 2294,Inbound Call,28.3.10 16:04,28.3.10 16:05,FL,Customer 1929,MacBook Pro,Product Assistance,Anne
Case 2296,Inbound Call,4.3.10 10:31,4.3.10 10:34,FL,Customer 1931,MacBook Pro,Referred to Servicer,Erik
Case 2296,Inbound Call,7.3.10 11:06,7.3.10 11:06,FL,Customer 1931,MacBook Pro,Referred to Servicer,Karen
Case 2297,Inbound Call,4.3.10 6:19,4.3.10 6:20,FL,Customer 1932,iPhone,Product Assistance,Samuil
Case 2297,Inbound Call,6.3.10 16:13,6.3.10 16:16,FL,Customer 1932,iPhone,Product Assistance,Jochem
Case 2298,Inbound Call,8.3.10 12:01,8.3.10 12:03,FL,Customer 3,iPhone,Product Assistance,Anne
Case 2299,Inbound Call,4.3.10 14:37,4.3.10 14:40,FL,Customer 1933,iPhone,Referred to Servicer,Ton
Case 2300,Inbound Call,13.3.10 11:46,13.3.10 12:05,FL,Customer 1934,MacBook Pro,Product Assistance,Kenny
Case 2301,Inbound Call,21.3.10 10:13,21.3.10 10:15,FL,Customer 1935,MacBook Pro,Referred to Servicer,Susi
Case 2302,Inbound Call,27.3.10 15:56,27.3.10 16:00,FL,Customer 1936,MacBook Pro,Referred to Servicer,Harold
Case 2302,Inbound Call,28.3.10 16:12,28.3.10 16:14,FL,Customer 1936,MacBook Pro,Referred to Servicer,Barbara
Case 2304,Inbound Call,7.3.10 7:29,7.3.10 7:35,FL,Customer 1938,MacBook Pro,Referred to Servicer,Kenny
Case 2305,Inbound Call,25.3.10 8:09,25.3.10 8:10,FL,Customer 1939,iPhone,Referred to Servicer,Samuil
Case 2306,Inbound Call,29.3.10 10:45,29.3.10 10:48,FL,Customer 1940,MacBook Pro,Referred to Servicer,Henk
Case 2307,Inbound Call,13.3.10 15:17,13.3.10 15:23,BL,Customer 1941,iPhone,Referred to Servicer,Steve
Case 2308,Inbound Call,13.3.10 7:42,13.3.10 7:44,FL,Customer 3,MacBook Pro,Product Assistance,Kenny
Case 2310,Inbound Call,27.3.10 9:00,27.3.10 9:02,FL,Customer 1943,iPhone,Referred to Servicer,Wil
Case 2311,Inbound Call,15.3.10 12:19,15.3.10 12:20,FL,Customer 3,MacBook Pro,Product Assistance,Barbara
Case 2312,Inbound Call,5.3.10 9:00,5.3.10 9:02,FL,Customer 3,MacBook Pro,Product Assistance,Maja
Case 2313,Inbound Call,30.3.10 14:10,30.3.10 14:14,FL,Customer 1944,iPhone,Referred to Servicer,Mary
Case 2314,Inbound Call,16.3.10 12:27,16.3.10 12:28,FL,Customer 3,iPhone,Product Assistance,David
Case 2315,Inbound Call,28.3.10 7:14,28.3.10 7:17,FL,Customer 3,MacBook Pro,Product Assistance,Helen
Case 2316,Inbound Call,18.3.10 11:45,18.3.10 11:47,FL,Customer 1945,iPhone,Referred to Servicer,Wil
Case 2317,Inbound Call,21.3.10 9:52,21.3.10 9:54,FL,Customer 3,iPhone,Product Assistance,Kenny
Case 2318,Inbound Call,4.3.10 10:37,4.3.10 10:42,FL,Customer 1946,MacBook Pro,Referred to Servicer,Erik
Case 2319,Inbound Call,8.3.10 11:54,8.3.10 11:56,FL,Customer 1947,iPhone,Product Assistance,Anne
Case 2320,Inbound Call,4.3.10 8:32,4.3.10 8:34,FL,Customer 1948,MacBook Pro,Product Assistance,Johan
Case 2322,Inbound Call,5.3.10 9:02,5.3.10 9:09,FL,Customer 3,MacBook Pro,Product Assistance,Helen
Case 2323,Inbound Call,25.3.10 8:07,25.3.10 8:08,FL,Customer 1950,MacBook Pro,Product Assistance,David
Case 2323,Inbound Call,25.3.10 15:58,25.3.10 16:00,FL,Customer 1950,MacBook Pro,Product Assistance,Harold
Case 2324,Inbound Call,19.3.10 17:36,19.3.10 17:37,FL,Customer 1951,iPhone,Product Assistance,Barbara
Case 2325,Inbound Call,19.3.10 10:59,19.3.10 11:01,FL,Customer 1952,MacBook Pro,Referred to Servicer,Susi
Case 2325,Inbound Call,19.3.10 11:22,19.3.10 11:23,FL,Customer 1952,MacBook Pro,Referred to Servicer,Steffi
Case 2328,Inbound Call,12.3.10 13:19,12.3.10 13:23,FL,Customer 1955,iPhone,Referred to Servicer,Karen
Case 2329,Inbound Call,13.3.10 12:35,13.3.10 12:37,FL,Customer 1956,MacBook Pro,Referred to Servicer,Irena
Case 2331,Inbound Call,8.3.10 11:56,8.3.10 11:58,FL,Customer 3,iPhone,Product Assistance,Irena
Case 2332,Inbound Call,26.3.10 12:37,26.3.10 12:42,FL,Customer 1958,iPhone,Referred to Servicer,Nancy
Case 2333,Inbound Call,5.3.10 13:36,5.3.10 13:38,FL,Customer 1959,iPhone,Referred to Servicer,Anne
Case 2334,Inbound Call,25.3.10 9:05,25.3.10 9:06,FL,Customer 3,MacBook Pro,Product Assistance,David
Case 2335,Inbound Call,4.3.10 8:23,4.3.10 8:26,FL,Customer 1960,iPhone,Referred to Servicer,Johan
Case 2336,Inbound Call,28.3.10 12:37,28.3.10 12:42,FL,Customer 1961,iPhone,Referred to Servicer,Nancy
Case 2336,Inbound Call,9.4.10 17:56,9.4.10 17:58,FL,Customer 1961,iPhone,Referred to Servicer,Monique
Case 2336,Inbound Call,9.4.10 18:01,9.4.10 18:02,FL,Customer 1961,iPhone,Referred to Servicer,Monique
Case 2336,Inbound Call,9.4.10 18:03,9.4.10 18:06,FL,Customer 1961,iPhone,Referred to Servicer,Michael
Case 2337,Inbound Call,5.3.10 8:36,5.3.10 8:37,FL,Customer 1962,iPhone,Referred to Servicer,Maja
Case 2338,Inbound Call,21.3.10 9:14,21.3.10 9:16,FL,Customer 1963,iPhone,Product Assistance,Jochem
Case 2339,Inbound Call,18.3.10 8:09,18.3.10 8:13,FL,Customer 1964,MacBook Pro,Product Assistance,Erik
Case 2339,Inbound Call,4.4.10 15:23,4.4.10 15:25,FL,Customer 1964,MacBook Pro,Product Assistance,Christian
Case 2339,Inbound Call,9.4.10 17:07,9.4.10 17:12,BL,Customer 1964,MacBook Pro,Product Assistance,Steve
Case 2339,Inbound Call,18.4.10 17:40,18.4.10 17:42,FL,Customer 1964,MacBook Pro,Product Assistance,Christian
Case 2339,Inbound Call,19.4.10 15:01,19.4.10 15:08,FL,Customer 1964,MacBook Pro,Product Assistance,Steffi
Case 2340,Inbound Call,13.3.10 7:36,13.3.10 7:39,FL,Customer 1965,MacBook Pro,Product Assistance,Susi
Case 2341,Inbound Call,19.3.10 15:17,19.3.10 15:24,FL,Customer 1966,MacBook Pro,Product Assistance,Jochem
Case 2345,Inbound Call,13.3.10 9:03,13.3.10 9:05,FL,Customer 1970,MacBook Pro,Referred to Servicer,Clark
Case 2347,Inbound Call,5.3.10 9:15,5.3.10 9:25,FL,Customer 1972,iPhone,Referred to Servicer,Richard
Case 2348,Inbound Call,4.3.10 16:16,4.3.10 16:18,FL,Customer 1973,iPhone,Referred to Servicer,Christian
Case 2349,Inbound Call,6.3.10 9:02,6.3.10 9:03,FL,Customer 1974,MacBook Pro,Product Assistance,Henk
Case 2350,Inbound Call,25.3.10 11:36,25.3.10 11:38,FL,Customer 3,MacBook Pro,Product Assistance,Fred
Case 2351,Inbound Call,7.3.10 8:14,7.3.10 8:16,FL,Customer 3,MacBook Pro,Product Assistance,Wil
Case 2352,Inbound Call,13.3.10 17:08,13.3.10 17:14,FL,Customer 1975,iPhone,Referred to Servicer,Barbara
Case 2354,Inbound Call,12.3.10 9:48,12.3.10 9:53,FL,Customer 1977,iPhone,Product Assistance,Johan
Case 2355,Inbound Call,11.3.10 9:17,11.3.10 9:20,FL,Customer 3,MacBook Pro,Product Assistance,Kenny
Case 2356,Inbound Call,6.3.10 15:25,6.3.10 15:28,FL,Customer 1978,iPhone,Product Assistance,Monique
Case 2357,Inbound Call,18.3.10 14:41,18.3.10 14:43,FL,Customer 1979,MacBook Pro,Product Assistance,Michael
Case 2358,Inbound Call,22.3.10 8:23,22.3.10 8:24,FL,Customer 3,MacBook Pro,Product Assistance,Susi
Case 2359,Inbound Call,25.3.10 7:56,25.3.10 8:06,FL,Customer 1980,iPhone,Referred to Servicer,Elena
Case 2360,Inbound Call,12.3.10 7:56,12.3.10 7:57,FL,Customer 1981,iPhone,Product Assistance,Wil
Case 2360,Inbound Call,12.3.10 7:58,12.3.10 8:04,FL,Customer 1981,iPhone,Product Assistance,David
Case 2363,Inbound Call,29.3.10 9:36,29.3.10 9:39,FL,Customer 3,iPhone,Product Assistance,Wil
Case 2364,Inbound Call,6.3.10 11:31,6.3.10 11:32,FL,Customer 1984,iPhone,Referred to Servicer,Erik
Case 2365,Inbound Call,25.3.10 16:11,25.3.10 16:12,FL,Customer 1985,MacBook Pro,Product Assistance,Monique
Case 2370,Inbound Call,6.3.10 10:32,6.3.10 10:33,FL,Customer 1990,iPhone,Referred to Servicer,Richard
Case 2371,Inbound Call,8.3.10 9:28,8.3.10 9:30,FL,Customer 1991,iPhone,Referred to Servicer,Karen
Case 2372,Inbound Call,20.3.10 15:35,20.3.10 15:37,FL,Customer 1992,iPhone,Referred to Servicer,Christian
Case 2373,Inbound Call,16.3.10 11:15,16.3.10 11:19,FL,Customer 1993,iPhone,Referred to Servicer,Clark
Case 2374,Inbound Call,13.3.10 9:23,13.3.10 9:25,FL,Customer 1994,MacBook Pro,Referred to Servicer,Anne
Case 2378,Inbound Call,14.3.10 18:11,14.3.10 18:12,FL,Customer 1998,iPhone,Referred to Servicer,Monique
Case 2379,Inbound Call,19.3.10 9:59,19.3.10 10:24,FL,Customer 1999,iPhone,Referred to Servicer,Richard
Case 2379,Inbound Call,8.4.10 9:13,8.4.10 9:24,FL,Customer 1999,iPhone,Referred to Servicer,Kenny
Case 2380,Inbound Call,12.3.10 10:15,12.3.10 10:18,FL,Customer 2000,iPhone,Referred to Servicer,Susi
Case 2381,Inbound Call,11.3.10 8:33,11.3.10 8:35,FL,Customer 2001,iPhone,Referred to Servicer,Henk
Case 2381,Inbound Call,11.3.10 15:47,11.3.10 15:48,FL,Customer 2001,iPhone,Referred to Servicer,Christian
Case 2383,Inbound Call,21.3.10 10:47,21.3.10 10:48,FL,Customer 2003,MacBook Pro,Product Assistance,Irena
Case 2383,Inbound Call,4.4.10 11:04,4.4.10 11:05,FL,Customer 2003,MacBook Pro,Product Assistance,Henk
Case 2384,Inbound Call,28.3.10 14:56,28.3.10 14:59,FL,Customer 2004,iPhone,Referred to Servicer,Nancy
Case 2385,Inbound Call,7.3.10 9:43,7.3.10 9:44,FL,Customer 2005,iPhone,Referred to Servicer,Maja
Case 2386,Inbound Call,6.3.10 15:40,6.3.10 15:42,FL,Customer 2006,iPhone,Product Assistance,Monique
Case 2387,Inbound Call,5.3.10 7:56,5.3.10 7:58,FL,Customer 3,iPhone,Product Assistance,Kenny
Case 2388,Inbound Call,20.3.10 13:07,20.3.10 13:08,FL,Customer 3,MacBook Pro,Product Assistance,Maja
Case 2390,Inbound Call,19.3.10 11:34,19.3.10 11:43,FL,Customer 2008,iPhone,Referred to Servicer,Elena
Case 2391,Inbound Call,14.3.10 9:53,14.3.10 9:54,FL,Customer 3,MacBook Pro,Product Assistance,Richard
Case 2395,Inbound Call,27.3.10 17:55,27.3.10 17:56,FL,Customer 3,MacBook Pro,Product Assistance,Harold
Case 2397,Inbound Call,6.3.10 9:27,6.3.10 9:31,FL,Customer 2013,MacBook Pro,Referred to Servicer,Anne
Case 2397,Inbound Call,6.3.10 11:32,6.3.10 11:34,FL,Customer 2013,MacBook Pro,Referred to Servicer,Henk
Case 2399,Inbound Call,29.3.10 9:47,29.3.10 9:48,FL,Customer 3,iPhone,Product Assistance,Samuil
Case 2400,Inbound Call,4.3.10 11:26,4.3.10 11:27,FL,Customer 2015,iPhone,Referred to Servicer,Johan
Case 2401,Inbound Call,30.3.10 9:53,30.3.10 10:02,FL,Customer 2016,MacBook Pro,Referred to Servicer,Susi
Case 2402,Inbound Call,5.3.10 10:46,5.3.10 10:48,FL,Customer 2017,iPhone,Product Assistance,Kenny
Case 2404,Inbound Call,4.3.10 9:07,4.3.10 9:08,FL,Customer 3,MacBook Pro,Product Assistance,Irena
Case 2405,Inbound Call,13.3.10 8:44,13.3.10 8:48,FL,Customer 2019,iPhone,Product Assistance,Helen
Case 2406,Inbound Call,5.3.10 10:32,5.3.10 10:33,FL,Customer 2020,MacBook Pro,Referred to Servicer,Maja
Case 2407,Inbound Call,19.3.10 9:48,19.3.10 9:56,FL,Customer 2021,iPhone,Referred to Servicer,Elena
Case 2409,Inbound Call,12.3.10 14:45,12.3.10 14:46,FL,Customer 2023,iPhone,Referred to Servicer,Karen
Case 2409,Inbound Call,1.4.10 8:01,1.4.10 8:03,FL,Customer 2023,iPhone,Referred to Servicer,Irena
Case 2411,Inbound Call,7.3.10 8:21,7.3.10 8:22,FL,Customer 2025,iPhone,Product Assistance,Mary
Case 2413,Inbound Call,20.3.10 11:40,20.3.10 11:41,FL,Customer 3,MacBook Pro,Product Assistance,Richard
Case 2414,Inbound Call,12.3.10 10:45,12.3.10 10:46,FL,Customer 2027,iPhone,Referred to Servicer,Ton
Case 2415,Inbound Call,20.3.10 13:52,20.3.10 13:57,FL,Customer 2028,iPhone,Product Assistance,Clark
Case 2416,Inbound Call,6.3.10 10:27,6.3.10 10:28,FL,Customer 2029,MacBook Pro,Product Assistance,Anne
Case 2417,Inbound Call,18.3.10 16:00,18.3.10 16:03,BL,Customer 2030,iPhone,Product Assistance,Steve
Case 2418,Inbound Call,4.3.10 15:09,4.3.10 15:09,FL,Customer 3,MacBook Pro,Product Assistance,Ton
Case 2419,Inbound Call,5.3.10 17:43,5.3.10 17:47,FL,Customer 2031,iPhone,Referred to Servicer,Clark
Case 2420,Inbound Call,7.3.10 6:35,7.3.10 6:37,FL,Customer 2032,MacBook Pro,Referred to Servicer,Richard
Case 2425,Inbound Call,28.3.10 15:25,28.3.10 15:26,FL,Customer 2037,iPhone,Referred to Servicer,Wil
Case 2426,Inbound Call,13.3.10 6:25,13.3.10 6:26,FL,Customer 3,MacBook Pro,Product Assistance,Helen
Case 2429,Inbound Call,4.3.10 15:33,4.3.10 15:34,FL,Customer 3,iPhone,Product Assistance,Clark
Case 2431,Inbound Call,26.3.10 12:51,26.3.10 12:55,FL,Customer 2041,iPhone,Referred to Servicer,Steffi
Case 2432,Inbound Call,13.3.10 8:46,13.3.10 8:48,FL,Customer 2042,iPhone,Referred to Servicer,Kenny
Case 2433,Inbound Call,12.3.10 10:00,12.3.10 10:01,FL,Customer 3,MacBook Pro,Product Assistance,Kenny
Case 2434,Inbound Call,5.3.10 17:22,5.3.10 17:24,FL,Customer 2043,iPhone,Referred to Servicer,Monique
Case 2434,Inbound Call,3.4.10 11:49,3.4.10 11:57,FL,Customer 2043,iPhone,Referred to Servicer,Elena
Case 2435,Inbound Call,18.3.10 7:40,18.3.10 7:41,FL,Customer 2044,iPhone,Referred to Servicer,Maja
Case 2436,Inbound Call,16.3.10 13:50,16.3.10 13:52,FL,Customer 2045,MacBook Pro,Referred to Servicer,Wil
Case 2437,Inbound Call,18.3.10 13:23,18.3.10 13:24,FL,Customer 2046,iPhone,Referred to Servicer,Karen
Case 2439,Inbound Call,4.3.10 15:45,4.3.10 15:46,FL,Customer 2048,iPhone,Referred to Servicer,Ton
Case 2440,Inbound Call,22.3.10 15:27,22.3.10 15:28,FL,Customer 3,MacBook Pro,Product Assistance,Mary
Case 2441,Inbound Call,26.3.10 8:46,26.3.10 8:47,FL,Customer 2049,iPhone,Product Assistance,Mary
Case 2443,Inbound Call,12.3.10 9:49,12.3.10 9:50,FL,Customer 2051,MacBook Pro,Product Assistance,Michael
Case 2444,Inbound Call,11.3.10 7:36,11.3.10 7:39,FL,Customer 2052,MacBook Pro,Referred to Servicer,Susi
Case 2445,Inbound Call,28.3.10 13:01,28.3.10 13:11,FL,Customer 2053,iPhone,Referred to Servicer,Fred
Case 2448,Inbound Call,27.3.10 14:47,27.3.10 14:56,FL,Customer 2056,MacBook Pro,Referred to Servicer,Steffi
Case 2448,Inbound Call,27.3.10 15:04,27.3.10 15:08,FL,Customer 2056,MacBook Pro,Referred to Servicer,Christian
Case 2448,Inbound Call,5.4.10 12:30,5.4.10 12:31,FL,Customer 2056,MacBook Pro,Referred to Servicer,Anne
Case 2448,Inbound Call,10.4.10 12:22,10.4.10 12:27,FL,Customer 2056,MacBook Pro,Referred to Servicer,Anne
Case 2449,Inbound Call,28.3.10 12:25,28.3.10 12:33,FL,Customer 2057,iPhone,Referred to Servicer,Elena
Case 2450,Inbound Call,11.3.10 10:20,11.3.10 10:29,FL,Customer 2058,MacBook Pro,Product Assistance,Richard
Case 2450,Inbound Call,13.3.10 11:47,13.3.10 11:49,FL,Customer 2058,MacBook Pro,Product Assistance,Henk
Case 2450,Inbound Call,25.3.10 16:17,25.3.10 16:20,BL,Customer 2058,MacBook Pro,Product Assistance,Steve
Case 2451,Inbound Call,25.3.10 10:49,25.3.10 10:50,FL,Customer 3,iPhone,Product Assistance,Christian
Case 2452,Inbound Call,13.3.10 10:30,13.3.10 10:48,FL,Customer 2059,iPhone,Product Assistance,Fred
Case 2453,Inbound Call,18.3.10 11:07,18.3.10 11:22,FL,Customer 2060,iPhone,Product Assistance,Elena
Case 2457,Inbound Call,7.3.10 14:32,7.3.10 14:33,FL,Customer 2064,iPhone,Product Assistance,Wil
Case 2459,Inbound Call,14.3.10 8:58,14.3.10 9:00,FL,Customer 2066,iPhone,Referred to Servicer,Henk
Case 2461,Inbound Call,21.3.10 10:07,21.3.10 10:08,FL,Customer 3,iPhone,Product Assistance,Irena
Case 2462,Inbound Call,19.3.10 10:49,19.3.10 10:49,FL,Customer 2068,MacBook Pro,Product Assistance,Wil
Case 2463,Inbound Call,6.3.10 10:04,6.3.10 10:09,FL,Customer 2069,iPhone,Referred to Servicer,Ton
Case 2464,Inbound Call,6.3.10 10:52,6.3.10 10:54,FL,Customer 2070,iPhone,Referred to Servicer,Richard
Case 2465,Inbound Call,27.3.10 11:24,27.3.10 11:27,FL,Customer 2071,MacBook Pro,Product Assistance,Henk
Case 2466,Inbound Call,28.3.10 11:08,28.3.10 11:25,FL,Customer 2072,iPhone,Product Assistance,Ton
Case 2468,Inbound Call,4.3.10 7:28,4.3.10 7:30,FL,Customer 2073,iPhone,Referred to Servicer,Erik
Case 2469,Inbound Call,25.3.10 16:15,25.3.10 16:16,FL,Customer 3,MacBook Pro,Product Assistance,Mary
Case 2470,Inbound Call,19.3.10 14:57,19.3.10 15:04,FL,Customer 2074,MacBook Pro,Referred to Servicer,Clark
Case 2471,Inbound Call,7.3.10 9:51,7.3.10 9:52,FL,Customer 3,iPhone,Referred to Servicer,Maja
Case 2472,Inbound Call,6.3.10 11:17,6.3.10 11:18,FL,Customer 2075,MacBook Pro,Referred to Servicer,Maja
Case 2473,Inbound Call,21.3.10 14:17,21.3.10 14:19,FL,Customer 3,iPhone,Product Assistance,Ton
