precio,agente_id,pais_id,recamaras,banos,m2_construccion,m2_terreno,pisos,codigo_frente_agua,codigo_vista,codigo_condicion,ano_construccion,ano_renovacion,codigo_postal,latitud,longitud,vista,condicion
475000,1,156,4,2.5,563.88,1659.3312,2,0,0,5,1981,0,98034,47.7227,-122.16,0,4
675000,1,40,4,3.5,941.832,30734.508,2,0,0,3,1999,0,98092,47.3087,-122.088,0,2
434000,3,784,4,3,612.648,2490.5208,2,0,0,3,1973,0,98011,47.7688,-122.218,0,2
2288000,7,484,4,2.5,1243.584,5596.7376,2,0,2,4,1983,0,98004,47.6344,-122.214,1,3
350000,1,250,2,1,326.136,877.824,1,0,0,3,1902,0,98102,47.6261,-122.324,0,2
491150,5,356,3,2.5,448.056,1210.3608,2,0,0,3,2003,0,98053,47.6816,-122.035,0,2
255000,8,840,4,2.5,659.2824,1792.8336,2,0,0,3,2006,0,98001,47.2736,-122.251,0,2
432000,11,356,3,2,426.72,1944.624,1,0,0,4,1924,0,98125,47.7015,-122.316,0,3
259950,3,356,2,1,240.792,2468.88,1,0,0,3,1947,0,98125,47.7159,-122.305,0,2
710000,11,124,3,2.75,673.608,2334.768,1,0,1,4,1968,0,98116,47.5619,-122.4,2,3
550000,11,380,4,2.5,752.856,1814.7792,2,0,0,3,2013,0,98028,47.7685,-122.236,0,2
395000,5,124,1,1,222.504,914.4,1,0,0,3,1911,0,98107,47.6741,-122.396,0,2
480000,11,250,3,1,353.568,2682.24,1,0,0,4,1959,0,98008,47.6112,-122.128,0,3
761000,7,484,3,3.5,624.84,615.696,2,0,0,3,2006,0,98112,47.6235,-122.306,0,2
937000,1,124,3,1.75,746.76,820.2168,2,0,0,3,1915,0,98119,47.6386,-122.36,0,2
543115,8,484,2,1,420.624,1671.5232,1,0,0,3,1947,0,98199,47.6382,-122.399,0,2
225000,1,76,2,1,396.24,3617.0616,1.5,0,0,4,1975,0,98010,47.3221,-121.903,0,3
607500,8,630,3,3.25,466.344,491.3376,3,0,0,3,2006,0,98107,47.6706,-122.378,0,2
549000,1,356,2,1,347.472,1645.92,1,0,0,5,1908,0,98112,47.6205,-122.294,0,4
300000,1,484,4,2,481.584,2926.08,1,0,0,5,1965,0,98198,47.4091,-122.313,0,4
679000,1,784,4,1.75,688.848,12568.7328,1,0,0,4,1962,0,98029,47.5528,-122.034,0,3
379000,9,840,4,2.5,688.848,1775.1552,2,0,0,3,2011,0,98038,47.3496,-122.042,0,2
250000,11,840,3,2.5,502.92,854.0496,2,0,0,3,2004,0,98055,47.4328,-122.196,0,2
303100,6,124,3,1.5,499.872,1722.12,1,0,0,3,1952,0,98178,47.509,-122.251,0,2
710000,2,484,4,2.5,874.776,2741.676,1,0,0,5,1968,0,98006,47.5678,-122.128,0,4
625000,7,484,4,2.75,697.992,6548.9328,1,0,2,5,1963,0,98006,47.5515,-122.189,1,4
425000,8,484,2,1,295.656,822.96,1,0,0,4,1926,0,98115,47.6852,-122.312,0,3
585000,2,710,4,2.5,865.632,3366.2112,2,0,0,3,2001,0,98034,47.7134,-122.237,0,2
265000,2,840,3,1,310.896,2624.328,1,0,0,5,1959,0,98056,47.4974,-122.169,0,4
510000,10,484,4,4,1075.944,3332.988,2,0,0,3,1992,0,98023,47.3016,-122.342,0,2
542525,6,156,4,2.5,807.72,1706.88,2,0,0,3,2014,0,98059,47.4786,-122.122,0,2
210000,1,840,3,1,316.992,2476.5,1,0,0,3,1956,0,98003,47.3171,-122.316,0,2
289950,9,484,3,2.5,569.976,437.6928,2,0,0,3,2004,0,98059,47.4899,-122.166,0,2
578000,7,156,3,1.75,646.176,3314.7,1,0,2,3,1977,0,98146,47.504,-122.382,1,2
550500,6,840,3,1.75,774.192,2523.744,1,0,0,3,1949,0,98177,47.7219,-122.358,0,2
600000,1,356,4,1.75,530.352,2346.96,1,0,0,5,1968,0,98008,47.6259,-122.111,0,4
785000,9,840,4,3.5,1008.888,1478.28,2,0,0,3,2010,0,98053,47.6954,-122.022,0,2
680000,11,484,4,2.5,862.584,2560.0152,2,0,0,3,1998,0,98075,47.5851,-122.034,0,2
176250,7,756,4,2,438.912,2042.7696,1,0,0,4,1966,0,98002,47.3056,-122.217,0,3
680000,3,840,4,2.75,762,1508.76,2,0,0,3,2010,0,98053,47.6964,-122.017,0,2
292000,2,840,3,2.5,475.488,835.152,2,0,0,3,1999,0,98059,47.4909,-122.154,0,2
249500,11,840,2,1,274.32,1371.6,1,0,0,3,1951,0,98055,47.4881,-122.204,0,2
473000,11,124,5,3.25,664.464,2194.56,2,0,0,4,1982,0,98034,47.7078,-122.234,0,3
280000,9,170,2,1,350.52,3920.0328,1,0,0,3,1959,0,98058,47.4493,-122.171,0,2
780000,1,124,3,1.75,740.664,1378.9152,1.5,0,0,4,1924,0,98103,47.674,-122.35,0,3
465000,11,76,3,1.5,387.096,1558.1376,1,0,0,3,1950,0,98115,47.676,-122.288,0,2
383000,2,840,4,2.5,563.88,2532.888,1,0,0,3,1962,0,98155,47.7717,-122.29,0,2
555950,3,156,2,1,371.856,1536.192,1,0,0,3,1961,0,98117,47.6957,-122.364,0,2
467000,4,840,3,2.5,606.552,1517.2944,2,0,0,3,2004,0,98065,47.5323,-121.856,0,2
325000,4,124,3,1,301.752,2057.4,1,0,0,4,1947,0,98133,47.7125,-122.331,0,3
182700,11,840,3,2.25,530.352,2026.92,1,0,0,3,1978,0,98023,47.2979,-122.379,0,2
1060000,5,630,4,2.5,685.8,3096.768,2,0,0,5,1967,0,98040,47.5645,-122.219,0,4
780500,7,156,5,1,536.448,1299.6672,2,0,0,3,1902,0,98112,47.6246,-122.312,0,2
391500,4,124,3,2,441.96,2783.4336,1,0,0,3,1987,0,98034,47.7288,-122.226,0,2
200000,5,840,4,1,411.48,3507.3336,1,0,0,3,1966,0,98055,47.4269,-122.197,0,2
774000,10,156,4,2.75,612.648,2133.6,2,0,0,5,1901,0,98199,47.6607,-122.396,0,4
292000,9,356,3,2.25,542.544,2962.656,1,0,0,3,1981,0,98059,47.4762,-122.156,0,2
487000,11,156,3,1.75,539.496,3086.1,2,0,0,3,1944,1978,98133,47.7289,-122.353,0,2
624800,5,784,3,2,685.8,4350.7152,1,0,0,4,1964,0,98040,47.5762,-122.217,0,3
1054690,9,484,4,3.5,1033.272,1212.7992,2,0,0,3,2014,0,98199,47.6482,-122.408,0,2
620000,1,826,4,2,539.496,2346.96,1.5,0,0,4,1962,0,98007,47.5916,-122.146,0,3
550000,5,356,3,3.5,758.952,1091.7936,2,0,0,3,2005,0,98027,47.5338,-122.067,0,2
452000,11,356,4,2.25,789.432,3048.6096,1,0,0,4,1968,0,98028,47.7689,-122.266,0,3
332000,6,630,2,1,304.8,1455.7248,1,0,0,4,1942,0,98108,47.5619,-122.315,0,3
275000,5,484,3,1.75,359.664,1908.048,1,0,0,4,1993,0,98038,47.3531,-122.048,0,3
629000,9,156,4,2.25,579.12,3404.9208,1,0,0,3,1984,0,98006,47.561,-122.126,0,2
232000,1,124,3,2,390.144,4070.9088,1,0,0,3,1994,0,98042,47.3715,-122.074,0,2
3200000,11,250,6,5,2164.08,5547.36,2.5,0,0,3,1933,2002,98199,47.6427,-122.408,0,2
460000,8,156,3,1,566.928,1938.528,1,0,0,3,1954,0,98136,47.5327,-122.392,0,2
280000,1,484,3,2.5,487.68,1301.8008,2,0,0,3,2000,0,98001,47.3303,-122.269,0,2
401500,2,484,3,2.5,459.9432,339.5472,3,0,0,3,2014,0,98133,47.7048,-122.34,0,2
455000,1,484,2,1.5,365.76,383.7432,2,0,0,3,2015,0,98144,47.6001,-122.298,0,2
970000,11,356,2,1,393.192,1638.6048,1,0,0,3,1945,0,98115,47.6966,-122.315,0,2
462000,10,826,3,1.5,521.208,1371.6,1.5,0,0,3,1928,0,98118,47.5366,-122.268,0,2
190848,11,484,4,1.5,417.576,2409.1392,1,0,0,3,1970,0,98001,47.3344,-122.28,0,2
589000,11,840,4,2.5,886.968,1760.5248,2,0,2,3,1998,0,98065,47.5388,-121.87,1,2
430000,1,840,3,2.5,515.112,399.288,2,0,0,3,2004,0,98136,47.5404,-122.387,0,2
272450,1,156,3,1,411.48,2430.1704,1.5,0,0,3,1954,0,98188,47.4323,-122.292,0,2
532000,10,124,5,3,1060.704,17525.6952,1,0,0,4,1976,0,98027,47.4574,-122.024,0,3
590000,6,124,3,3,530.352,335.28,3,0,0,3,2007,0,98107,47.67,-122.391,0,2
490000,11,356,3,1,384.048,2937.6624,2,0,0,4,1920,0,98033,47.6773,-122.178,0,3
409950,1,484,3,1.75,402.336,1837.944,1,0,0,4,1969,0,98052,47.6993,-122.13,0,3
565000,6,756,3,2.5,569.976,322.4784,3,0,0,3,2007,0,98103,47.6512,-122.345,0,2
557510,11,840,4,2,481.584,1463.04,1.5,0,2,3,1912,0,98136,47.5454,-122.383,1,2
282000,11,710,3,2.5,612.648,1645.6152,2,0,0,3,2006,0,98042,47.3338,-122.052,0,2
599000,3,840,3,2,780.288,4474.464,1,0,0,3,1987,0,98052,47.648,-122.118,0,2
525300,10,124,4,1.75,768.096,2368.296,1,0,0,3,1965,0,98177,47.7721,-122.372,0,2
415000,9,124,4,2.25,768.096,2438.4,1,0,2,3,1970,0,98023,47.3202,-122.383,1,2
326995,2,840,3,2.5,566.928,1621.8408,2,0,0,3,2000,0,98038,47.3848,-122.033,0,2
394000,11,484,3,2,353.568,1048.8168,1,0,0,4,1930,0,98136,47.5314,-122.392,0,3
453000,1,124,3,1.75,472.44,2194.56,1,0,0,3,1949,0,98125,47.7071,-122.314,0,2
227000,5,484,3,1,344.424,3053.4864,1,0,0,4,1954,0,98032,47.3733,-122.275,0,3
289950,4,76,4,1.75,457.2,2560.32,1,0,0,3,1956,0,98188,47.4531,-122.273,0,2
425000,11,840,2,1,381,1792.224,1,0,0,3,1948,0,98117,47.6908,-122.391,0,2
460000,11,840,2,1.5,545.592,1146.048,1.5,0,0,4,1928,0,98117,47.6871,-122.373,0,3
705000,9,840,4,3.25,835.152,1627.3272,2.5,0,0,3,2004,0,98103,47.6706,-122.356,0,2
459000,7,484,4,1.75,688.848,2957.4744,1,0,0,2,1978,0,98052,47.6622,-122.145,0,1
278800,1,840,4,2.5,743.712,2376.5256,1,0,0,3,1965,0,98031,47.3895,-122.222,0,2
469000,8,840,3,2.25,554.736,2574.3408,2,0,0,3,1978,0,98034,47.7208,-122.236,0,2
305000,9,124,3,2.25,417.576,2011.68,2,0,0,4,1993,0,98038,47.3504,-122.035,0,3
2000000,1,250,5,4,1395.984,1354.2264,3,1,4,3,2004,0,98075,47.5682,-122.059,3,2
306500,1,156,3,2.5,600.456,1917.4968,2,0,0,4,1998,0,98042,47.3627,-122.073,0,3
518380,1,826,4,2.5,856.488,1371.6,2,0,0,3,2014,0,98038,47.3552,-122.023,0,2
475000,2,356,3,2.5,676.656,18587.9232,2,0,0,4,1987,0,98027,47.4802,-122.052,0,3
490000,8,784,3,1.75,524.256,3822.192,1,0,0,4,1956,0,98006,47.5699,-122.177,0,3
750000,11,356,4,2.75,972.312,2750.2104,2,0,0,3,2005,0,98075,47.5898,-121.989,0,2
389900,1,840,4,1,521.208,35715.2448,1.5,0,0,4,1942,0,98055,47.4497,-122.212,0,3
455000,2,484,5,2.25,1057.656,8599.0176,1.5,0,0,4,1978,0,98042,47.3342,-122.108,0,3
210000,6,840,3,2.5,490.728,2051.9136,2,0,0,3,1994,0,98030,47.3658,-122.172,0,2
637500,9,156,4,3,707.136,1361.8464,2,0,0,3,1999,0,98029,47.546,-122.009,0,2
420000,11,840,3,2.5,539.496,1217.0664,2,0,0,3,1999,0,98074,47.6027,-122.02,0,2
2187730,1,724,4,4.5,1292.352,4011.7776,2,0,0,3,2004,0,98039,47.6193,-122.229,0,2
897500,10,124,4,3,1331.976,66410.4336,2,0,0,3,1984,0,98053,47.6573,-122.034,0,2
1400000,2,156,4,2.5,1231.392,2935.224,1,0,3,4,1951,0,98199,47.6408,-122.41,4,3
500000,11,840,2,1,307.848,1184.148,1.5,0,0,4,1906,1990,98112,47.6224,-122.304,0,3
310000,1,826,3,1.75,573.024,9249.4608,1,0,0,3,1988,0,98001,47.3515,-122.291,0,2
135000,7,156,3,1,252.984,2926.08,1,0,0,3,1959,0,98032,47.3698,-122.297,0,2
368000,3,840,2,2,283.464,506.5776,1,0,0,3,2002,0,98199,47.6518,-122.4,0,2
505500,6,840,3,2.5,396.24,361.7976,3,0,0,3,2005,0,98107,47.6704,-122.391,0,2
1010000,10,156,3,2.25,658.368,2286,2,0,0,3,1982,0,98112,47.6232,-122.299,0,2
415000,1,380,4,2.5,353.568,4879.2384,1,0,0,4,1989,0,98155,47.7643,-122.295,0,3
825000,9,484,3,3,1136.904,10942.32,1,0,0,3,1979,0,98008,47.5814,-122.122,0,2
600000,10,756,2,2.25,707.136,5766.5112,2,1,4,4,1976,0,98070,47.3905,-122.462,3,3
920000,5,840,4,3.25,667.512,1299.972,2,0,0,3,2015,0,98122,47.6178,-122.29,0,2
303000,8,643,3,2.5,626.6688,1086.3072,2,0,0,3,2014,0,98092,47.338,-122.181,0,2
258000,1,528,3,1.75,493.776,2298.192,1,0,0,3,1988,0,98038,47.3635,-122.052,0,2
430000,2,356,3,2.5,618.744,2368.296,2,0,0,3,2003,0,98024,47.5253,-121.93,0,2
710000,11,630,4,2,530.352,2743.2,1,0,0,5,1958,0,98033,47.6815,-122.198,0,4
330000,11,156,3,1.75,445.008,2822.7528,1,0,0,3,1985,0,98056,47.5155,-122.189,0,2
1050000,11,840,4,3.25,1341.12,5067.3,2,0,0,3,2003,0,98075,47.5868,-121.968,0,2
585000,9,484,4,2.5,740.664,2062.2768,2,0,0,3,1999,0,98177,47.7294,-122.358,0,2
289000,6,840,2,1.5,353.568,657.7584,2,0,0,3,1982,0,98034,47.7178,-122.19,0,2
289950,6,840,3,2.5,630.936,1872.996,2,0,0,3,2003,0,98092,47.3357,-122.172,0,2
535000,1,156,2,1,316.992,1684.6296,1,0,0,3,1951,0,98115,47.6774,-122.284,0,2
458000,11,840,3,1.5,448.056,2916.936,1,0,0,3,1941,0,98125,47.7032,-122.306,0,2
1440000,6,756,3,3.5,1179.576,1164.0312,2,0,0,3,2002,0,98102,47.6452,-122.317,0,2
833000,1,840,4,1.75,688.848,3730.1424,1,0,0,3,1967,0,98005,47.5976,-122.178,0,2
270000,8,124,3,2.25,728.472,2133.6,1,0,0,4,1970,0,98058,47.4568,-122.169,0,3
1001000,1,840,4,2,944.88,2438.4,1.5,0,0,5,1939,0,98103,47.6852,-122.329,0,4
448000,2,56,4,2.5,679.704,1524,1,0,0,3,2006,0,98059,47.4799,-122.129,0,2
299950,6,124,3,1.75,603.504,3436.3152,1,0,0,4,1968,0,98058,47.4474,-122.167,0,3
210000,9,840,3,2,438.912,3081.8328,1,0,0,3,1963,0,98001,47.345,-122.283,0,2
330000,5,484,3,1,277.368,3121.152,1,0,0,4,1969,0,98053,47.6729,-122.064,0,3
907687,9,840,4,2.5,1085.088,2068.3728,2,0,0,3,2014,0,98075,47.5756,-122.071,0,2
530000,11,156,3,1.75,402.336,762,1,0,0,3,1918,0,98105,47.6681,-122.305,0,2
280000,1,124,3,2,542.544,3457.0416,1,0,0,3,1964,0,98148,47.4617,-122.327,0,2
1325000,7,124,4,3.5,661.416,1119.2256,2,0,0,3,1905,1989,98115,47.6828,-122.329,0,2
324500,5,356,4,2.5,643.128,1165.86,2,0,0,3,2012,0,98042,47.3602,-122.082,0,2
442500,11,484,3,1.5,548.64,2530.7544,1,0,0,3,1957,0,98133,47.7693,-122.357,0,2
321000,1,356,4,2.25,548.64,1371.6,2,0,0,4,2004,0,98031,47.394,-122.183,0,3
270000,7,156,3,1,344.424,2414.016,1,0,0,3,1961,0,98059,47.4852,-122.125,0,2
665000,11,840,3,2.5,795.528,10668,2,0,0,3,1988,0,98072,47.7377,-122.101,0,2
640000,11,840,3,1.5,597.408,1243.584,1.5,0,0,3,1915,0,98115,47.6768,-122.31,0,2
319500,1,484,3,1,362.712,2575.56,1,0,0,5,1961,0,98059,47.4807,-122.157,0,4
378000,10,250,2,2.5,518.16,765.9624,2,0,0,3,2009,0,98065,47.5163,-121.878,0,2
690000,2,124,2,1.75,487.68,1219.2,1,0,0,5,1918,0,98112,47.6408,-122.3,0,4
333000,9,840,4,2,481.584,2377.44,2,0,0,2,1906,0,98144,47.5848,-122.302,0,1
840500,7,484,3,2,768.096,1645.92,1.5,0,0,4,1906,0,98119,47.6365,-122.361,0,3
324000,4,840,2,1,249.936,2551.176,1,0,0,4,1941,0,98177,47.7256,-122.361,0,3
435000,7,156,2,1,502.92,1556.3088,1,0,0,3,1960,0,98115,47.6992,-122.309,0,2
525000,7,356,4,2.5,835.152,3689.9088,1,0,0,3,1992,0,98133,47.7648,-122.355,0,2
613000,3,484,5,2.5,630.936,3657.6,1,0,0,4,1967,0,98008,47.626,-122.104,0,3
1615000,2,56,4,3.25,1295.4,3743.2488,2,0,4,3,1996,0,98006,47.5507,-122.113,3,2
345000,11,156,3,1,338.328,1905,1,0,0,3,1956,0,98115,47.6977,-122.292,0,2
1195000,11,484,4,4,1234.44,2900.7816,2,0,0,3,1990,0,98040,47.5769,-122.215,0,2
525000,5,356,3,2.5,822.96,2265.8832,2,0,0,3,1991,0,98072,47.7434,-122.174,0,2
367500,9,840,5,3,908.304,3067.5072,1,0,0,3,1940,0,98155,47.7372,-122.316,0,2
142000,9,124,0,0,88.392,6362.7,1,0,0,1,1963,0,98024,47.5308,-121.888,0,0
580000,5,840,3,2,569.976,1615.44,1,0,0,3,2009,0,98053,47.7106,-122.02,0,2
360000,11,840,4,1.75,533.4,5733.288,1,0,0,3,1977,0,98059,47.4719,-122.074,0,2
481000,10,840,4,1.75,585.216,2895.6,1,0,0,4,1966,0,98006,47.5683,-122.177,0,3
750000,11,840,3,1,341.376,2605.7352,1,0,0,3,1952,0,98004,47.6294,-122.205,0,2
341000,11,840,3,1.5,524.256,2169.8712,1.5,0,0,4,1952,0,98155,47.7535,-122.314,0,3
896000,11,484,5,2.75,768.096,4907.28,1,0,3,4,1960,0,98040,47.528,-122.224,4,3
415000,7,156,3,1.5,414.528,547.116,2,0,0,3,1945,0,98199,47.6471,-122.397,0,2
290000,11,484,2,1,365.76,2667,1,0,0,3,1948,0,98155,47.7548,-122.327,0,2
295000,11,840,2,1,228.6,1371.6,1,0,0,3,1945,0,98122,47.607,-122.297,0,2
380950,3,484,2,2,341.376,316.6872,2,0,0,3,2007,0,98144,47.5788,-122.315,0,2
322500,2,250,4,2.5,554.736,2058.3144,2,0,0,3,1994,0,98038,47.3845,-122.032,0,2
236000,11,784,3,1.75,396.24,2735.8848,1,0,0,3,1967,0,98003,47.3357,-122.305,0,2
1139990,11,124,4,3.25,1139.952,3495.1416,2,0,0,3,2014,0,98029,47.581,-122.022,0,2
400000,7,124,4,2.5,771.144,2305.2024,1,0,0,3,1978,0,98011,47.7762,-122.21,0,2
671500,7,784,5,2.75,658.368,1219.2,1.5,0,0,5,1927,0,98105,47.667,-122.289,0,4
300000,6,356,4,2.5,560.832,1691.64,2,0,0,3,2004,0,98031,47.3937,-122.183,0,2
583000,11,840,6,2.75,801.624,5002.0728,1,0,0,4,1974,0,98052,47.6309,-122.093,0,3
580000,4,484,3,2.75,435.864,463.6008,2,0,0,3,2009,0,98119,47.6353,-122.371,0,2
293000,11,124,3,2.25,582.168,1061.0088,2,0,0,3,2009,0,98055,47.4293,-122.188,0,2
366000,1,840,3,2.5,722.376,1333.5,2,0,0,3,2006,0,98038,47.354,-121.999,0,2
499000,7,643,3,2.5,515.112,1478.5848,2,0,0,3,2004,0,98053,47.6795,-122.034,0,2
1600000,11,840,6,5,1844.04,70302.7296,2,0,3,3,2001,0,98024,47.6033,-121.943,4,2
385000,9,620,3,2.25,643.128,2438.4,2,0,0,3,1975,0,98034,47.7311,-122.204,0,2
290000,5,156,2,2,484.632,2857.5,1,0,0,3,1983,0,98055,47.4585,-122.205,0,2
615000,11,124,4,2.25,542.544,3127.248,2,0,0,3,1971,0,98052,47.6647,-122.142,0,2
225000,5,484,2,1,213.36,1828.8,1,0,0,3,1943,0,98055,47.4671,-122.212,0,2
481450,11,484,3,2,429.768,1463.04,1,0,0,3,1940,0,98117,47.6852,-122.378,0,2
230000,11,484,3,1,323.088,3117.4944,1,0,0,3,1948,0,98155,47.7481,-122.3,0,2
802500,3,756,4,3.75,1011.936,2447.544,2,0,0,3,2005,0,98075,47.5818,-121.972,0,2
169950,7,356,3,1,359.664,2996.7936,1,0,0,3,1970,0,98042,47.3845,-122.085,0,2
420000,11,356,3,1,323.088,2328.0624,1,0,0,5,1966,0,98007,47.5941,-122.142,0,4
194000,2,356,3,1,320.04,2309.4696,1,0,0,3,1983,0,98023,47.2891,-122.357,0,2
345000,7,840,3,1,365.76,2020.2144,1,0,0,4,1952,0,98155,47.7367,-122.319,0,3
649000,11,840,4,2.5,908.304,3890.4672,2,0,0,3,1994,0,98075,47.5857,-122.027,0,2
660000,5,840,3,2,633.984,1752.6,1,0,0,5,1926,0,98116,47.5791,-122.392,0,4
560000,11,784,4,3,829.056,2307.336,2,0,0,3,2008,0,98133,47.7113,-122.349,0,2
452000,8,250,2,2.5,384.048,344.7288,3,0,0,3,2006,0,98107,47.6715,-122.384,0,2
528000,10,250,4,1.75,566.928,2971.8,1,0,0,3,1969,0,98034,47.7097,-122.202,0,2
785000,1,56,3,2.75,917.448,561.4416,2,0,0,3,2011,0,98075,47.5836,-121.994,0,2
456500,11,724,4,2.5,786.384,3590.544,2,0,0,3,2003,0,98038,47.3658,-122.04,0,2
645000,7,156,3,2.5,646.176,60044.076,1,0,1,3,1997,0,98070,47.4089,-122.459,2,2
640000,2,156,3,2.5,652.272,2720.34,2,0,0,3,1991,0,98074,47.6314,-122.027,0,2
260000,11,840,3,2.25,585.216,2950.464,1,0,0,4,1961,0,98031,47.412,-122.195,0,3
213000,10,156,4,1.75,603.504,2743.2,1,0,0,2,1978,0,98023,47.3071,-122.381,0,1
895000,1,840,4,2.75,804.672,1219.2,2,0,0,5,1925,0,98115,47.6727,-122.297,0,4
853800,11,356,7,4,902.208,812.292,2,0,0,3,1927,2013,98144,47.5835,-122.313,0,2
570000,11,840,4,2.75,957.072,3327.8064,1,0,0,3,1968,1986,98034,47.7086,-122.243,0,2
709000,8,170,3,2.75,847.344,2194.56,1.5,0,0,4,1913,0,98118,47.5632,-122.27,0,3
1040000,2,250,5,3.25,1453.896,15268.6512,1,0,0,4,1973,0,98005,47.6525,-122.16,0,3
250000,2,484,3,2,347.472,3401.8728,1,0,0,4,1998,0,98022,47.209,-122.012,0,3
235000,5,250,2,1,262.128,3200.4,1,0,0,3,1943,0,98024,47.5662,-121.886,0,2
323800,11,710,3,2.5,627.888,2334.1584,2,0,0,3,2003,0,98023,47.2923,-122.36,0,2
256900,2,840,3,2.5,524.256,1204.2648,2,0,0,3,1992,0,98031,47.4033,-122.187,0,2
768000,2,840,3,2.5,981.456,16507.968,2,0,2,4,1981,0,98006,47.5468,-122.109,1,3
665000,11,484,3,2.25,786.384,1828.8,2,0,0,3,1925,0,98144,47.5778,-122.289,0,2
530000,11,484,3,2.25,385.2672,468.1728,2,0,0,3,2003,0,98105,47.6694,-122.279,0,2
405000,11,484,3,2.75,399.288,2225.04,1,0,0,3,1957,0,98008,47.6016,-122.123,0,2
402000,4,484,5,2.75,844.296,2322.576,1,0,0,3,1965,0,98106,47.5188,-122.348,0,2
205000,1,484,2,1.5,252.984,310.896,2,0,0,3,2006,0,98106,47.5604,-122.363,0,2
430000,11,356,2,1,301.752,1463.6496,1,0,0,3,1947,0,98117,47.6876,-122.395,0,2
335000,2,356,4,2,582.168,3108.96,1,0,0,4,1963,0,98059,47.4804,-122.133,0,3
205000,1,630,3,1,320.04,2590.1904,1,0,0,3,1958,0,98031,47.4038,-122.203,0,2
155000,4,840,2,1,307.848,13123.4688,1.5,0,0,3,1990,0,98014,47.7105,-121.316,0,2
567000,3,840,4,1.75,801.624,3417.7224,1,0,2,4,1948,0,98177,47.7158,-122.366,1,3
476100,10,156,4,2.5,563.88,559.6128,2,0,0,3,2005,0,98029,47.5529,-121.996,0,2
225000,2,124,3,2.5,530.352,3063.24,2,0,0,3,1989,0,98001,47.2671,-122.236,0,2
275000,11,484,3,2,420.624,1066.8,2,0,0,3,1971,0,98118,47.5558,-122.27,0,2
338500,1,484,3,1.75,649.224,1673.0472,1,0,0,3,1999,0,98070,47.4489,-122.456,0,2
335000,7,784,3,1,323.088,3063.24,1,0,0,4,1967,0,98028,47.7355,-122.231,0,3
951250,11,484,5,3,826.008,2507.5896,1,0,2,3,1953,0,98199,47.6505,-122.39,1,2
739000,10,840,5,2.5,865.632,1524,1,0,0,4,1913,0,98144,47.5817,-122.291,0,3
517500,1,76,3,2.5,548.64,1198.7784,2,0,0,3,1989,0,98029,47.5746,-122.009,0,2
705000,1,840,4,3,960.12,2840.1264,2,0,0,3,2001,0,98075,47.5959,-122.018,0,2
423000,6,578,4,2,600.456,1975.104,1.5,0,0,5,1920,0,98108,47.5511,-122.312,0,4
870000,3,56,5,4,1036.32,1524,2,0,0,3,1900,2013,98107,47.6655,-122.363,0,2
300000,1,840,3,2.5,774.192,1539.24,2,0,0,3,2006,0,98042,47.3358,-122.055,0,2
700000,5,484,4,2,557.784,1399.032,2,0,0,3,1908,0,98105,47.6593,-122.327,0,2
880000,1,784,4,2,771.144,3291.84,1,0,0,5,1954,0,98040,47.5705,-122.225,0,4
375000,7,124,3,1.5,338.328,1676.4,1,0,0,3,1940,1997,98033,47.6717,-122.184,0,2
290000,7,840,5,1.5,646.176,2346.96,1.5,0,0,5,1962,0,98058,47.4599,-122.172,0,4
286800,1,484,3,2.5,430.6824,1097.28,2,0,0,3,2011,0,98031,47.4222,-122.193,0,2
530000,5,484,4,2.5,990.6,1371.6,2,0,0,3,2008,0,98059,47.4944,-122.15,0,2
405000,5,124,3,1.5,377.952,3040.38,1,0,0,3,1977,0,98024,47.5667,-121.905,0,2
453000,6,840,2,1.5,512.064,5303.52,1.5,0,0,3,1991,0,98038,47.3836,-122.006,0,2
580000,1,76,4,2.5,649.224,10897.2096,1,0,0,3,1980,0,98075,47.5748,-122.031,0,2
346290,2,724,4,2.75,819.912,2816.352,2,0,0,3,1998,0,98022,47.1896,-122.014,0,2
489950,11,356,3,2.5,731.52,2279.2944,2,0,0,3,2002,0,98019,47.7362,-121.974,0,2
316000,3,710,3,2.25,649.224,2658.1608,1,0,0,3,1987,0,98031,47.4202,-122.204,0,2
295000,1,484,3,1,304.8,2535.936,1,0,0,5,1951,0,98155,47.7548,-122.316,0,4
268300,1,756,3,1,362.712,2743.2,1,0,0,3,1968,0,98028,47.77,-122.264,0,2
199900,11,840,5,1.75,548.0304,3423.5136,1,0,0,3,1967,0,98001,47.3266,-122.291,0,2
1525000,6,840,4,3.5,1825.752,33856.5744,2,0,0,3,2004,0,98053,47.667,-121.994,0,2
229500,3,124,3,1.75,539.496,10126.6752,1,0,0,4,1968,0,98092,47.3377,-122.194,0,3
307000,11,840,3,1.5,707.136,2286,1,0,0,3,1976,0,98019,47.7413,-121.979,0,2
400000,11,156,4,1.75,518.16,6182.2584,1.5,0,0,3,1965,0,98019,47.7694,-121.903,0,2
355000,9,840,3,2.25,597.408,2133.6,1,0,0,3,1980,0,98058,47.4427,-122.126,0,2
287000,8,484,4,2.25,691.896,3656.6856,1,0,2,4,1959,0,98198,47.4095,-122.296,1,3
608250,11,643,4,2.75,923.544,6638.544,2,0,0,3,1986,0,98166,47.4481,-122.338,0,2
453000,11,566,3,1,368.808,2887.3704,1,0,0,5,1955,0,98006,47.5637,-122.139,0,4
